City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
187,Haines Junction,CA,2020-12-02 20:52:30,60.75,-137.51,36.61,87,100,5.14
188,Pemba,MZ,2020-12-02 20:52:30,-12.97,40.52,80.6,83,75,12.75
189,Camacha,PT,2020-12-02 20:52:30,33.08,-16.33,64.4,82,20,11.41
190,Bathsheba,BB,2020-12-02 20:52:30,13.22,-59.52,82.4,74,20,8.05
191,Povenets,RU,2020-12-02 20:52:31,62.85,34.83,33.91,91,91,11.99
192,Atakpame,TG,2020-12-02 20:52:31,7.53,1.13,80.11,59,17,6.78
193,Mitu,CO,2020-12-02 20:52:31,1.2,-70.17,87.12,59,69,2.66
194,Sao Miguel Do Araguaia,BR,2020-12-02 20:48:42,-13.28,-50.16,89.04,36,51,4.76
195,Tomatlan,MX,2020-12-02 20:52:31,19.93,-105.25,87.13,45,0,7.18
196,Bethel,US,2020-12-02 20:52:28,41.37,-73.41,37.99,69,90,11.41
197,San Cristobal,VE,2020-12-02 20:52:32,7.77,-72.22,86.0,62,40,3.36
198,Kununurra,AU,2020-12-02 20:52:32,-15.77,128.73,75.2,100,2,6.93
199,Fairbanks,US,2020-12-02 20:50:02,64.84,-147.72,17.01,92,20,3.36
200,Nhulunbuy,AU,2020-12-02 20:52:32,-12.23,136.77,77.0,94,47,6.93
201,Kollam,IN,2020-12-02 20:52:33,8.88,76.6,82.4,83,75,5.3
202,Mulatupo,PA,2020-12-02 20:52:33,8.95,-77.77,81.18,83,55,3.4
203,Turukhansk,RU,2020-12-02 20:52:33,65.82,87.98,16.14,97,100,18.75
204,Ilulissat,GL,2020-12-02 20:52:33,69.22,-51.1,10.4,66,40,21.92
205,Port Elizabeth,ZA,2020-12-02 20:52:33,-33.92,25.57,57.99,91,11,3.29
206,Severo-Kurilsk,RU,2020-12-02 20:52:33,50.68,156.12,25.68,91,81,17.4
207,Kuandian,CN,2020-12-02 20:52:33,40.73,124.78,19.8,81,0,4.12
208,Saint-Georges,GD,2020-12-02 20:52:33,12.06,-61.75,79.93,74,2,9.82
209,Butaritari,KI,2020-12-02 20:52:34,3.07,172.79,81.54,77,59,14.74
210,Kholodnyy,RU,2020-12-02 20:52:34,62.72,147.95,-21.21,84,100,1.07
211,Ostrovnoy,RU,2020-12-02 20:52:34,68.05,39.51,28.22,93,100,31.56
212,Cherepovets,RU,2020-12-02 20:52:34,59.13,37.9,23.0,100,90,4.47
213,Poopo,BO,2020-12-02 20:52:34,-18.37,-66.97,61.16,39,100,8.05
214,Tramandai,BR,2020-12-02 20:52:34,-29.98,-50.13,71.78,84,72,22.41
215,Moerai,PF,2020-12-02 20:52:34,-22.43,-151.33,78.75,80,92,8.39
216,Itarema,BR,2020-12-02 20:52:34,-2.92,-39.92,80.83,74,85,14.29
217,Mount Gambier,AU,2020-12-02 20:52:34,-37.83,140.77,39.2,93,9,3.83
218,Marsa Matruh,EG,2020-12-02 20:52:34,31.35,27.25,57.2,87,40,6.98
219,Portland,US,2020-12-02 20:48:51,45.52,-122.68,54.0,34,20,24.16
220,Salalah,OM,2020-12-02 20:52:35,17.02,54.09,80.6,78,75,4.7
221,Contai,IN,2020-12-02 20:52:35,21.78,87.75,66.83,49,1,4.07
222,Sao Filipe,CV,2020-12-02 20:52:35,14.9,-24.5,75.43,76,48,9.6
223,Champerico,GT,2020-12-02 20:52:35,14.3,-91.92,89.6,59,20,9.17
224,Khandyga,RU,2020-12-02 20:52:35,62.67,135.6,-6.93,91,100,3.74
225,Torbay,CA,2020-12-02 20:49:03,47.67,-52.73,52.0,100,90,14.99
226,Carutapera,BR,2020-12-02 20:51:38,-1.2,-46.02,80.28,76,100,8.28
227,Bima,ID,2020-12-02 20:52:35,-8.47,118.72,76.48,87,100,2.86
228,Umm Kaddadah,SD,2020-12-02 20:52:35,13.6,26.69,69.94,22,0,13.76
229,Angoche,MZ,2020-12-02 20:52:36,-16.23,39.91,80.35,78,100,14.92
230,Lavrentiya,RU,2020-12-02 20:52:36,65.58,-171.0,9.12,89,31,11.45
231,Saint Anthony,US,2020-12-02 20:52:36,45.02,-93.22,44.6,48,1,10.29
232,Corner Brook,CA,2020-12-02 20:52:36,48.97,-57.95,57.2,81,90,10.29
233,Vila Velha,BR,2020-12-02 20:52:36,-20.33,-40.29,80.6,78,20,12.75
234,Muros,ES,2020-12-02 20:52:36,42.78,-9.06,52.0,74,1,1.99
235,Baykit,RU,2020-12-02 20:52:36,61.67,96.37,8.83,91,100,5.84
236,Taksimo,RU,2020-12-02 20:52:36,56.34,114.88,8.73,88,99,4.81
237,Tecoanapa,MX,2020-12-02 20:52:36,16.52,-98.75,83.98,65,32,9.84
238,Puerto Escondido,MX,2020-12-02 20:52:36,15.85,-97.07,82.4,78,40,6.93
239,Hambantota,LK,2020-12-02 20:52:36,6.12,81.12,78.49,79,100,21.32
240,Kaitangata,NZ,2020-12-02 20:52:37,-46.28,169.85,55.0,53,92,27.0
241,Lompoc,US,2020-12-02 20:52:37,34.64,-120.46,66.0,59,1,12.75
242,Alekseyevsk,RU,2020-12-02 20:52:37,57.84,108.35,8.83,92,100,15.68
243,Aykhal,RU,2020-12-02 20:49:30,66.0,111.5,15.8,100,90,8.95
244,Cabo San Lucas,MX,2020-12-02 20:48:09,22.89,-109.91,80.01,53,5,8.05
245,Isangel,VU,2020-12-02 20:52:37,-19.55,169.27,78.24,71,100,10.38
246,Owensboro,US,2020-12-02 20:52:37,37.77,-87.11,46.99,42,1,0.89
247,Nortelandia,BR,2020-12-02 20:52:37,-14.45,-56.8,89.29,48,69,2.06
248,Gobabis,NA,2020-12-02 20:52:38,-22.45,18.97,80.6,10,34,5.82
249,Nikolskoye,RU,2020-12-02 20:52:38,59.7,30.79,30.2,86,90,4.47
250,Nelson Bay,AU,2020-12-02 20:52:38,-32.72,152.15,66.99,88,90,8.05
251,Cap Malheureux,MU,2020-12-02 20:52:38,-19.98,57.61,78.01,86,55,1.99
252,Huntsville,US,2020-12-02 20:50:23,34.73,-86.59,50.0,29,1,3.51
253,Santa Maria,BR,2020-12-02 20:52:38,-29.68,-53.81,84.2,66,75,11.41
254,Barrow,US,2020-12-02 20:52:38,71.29,-156.79,8.6,78,90,14.99
255,Bairiki,KI,2020-12-02 20:52:38,1.33,172.98,82.4,69,20,9.17
256,Pumiao,CN,2020-12-02 20:52:38,22.75,108.48,57.2,71,0,6.71
257,Shenjiamen,CN,2020-12-02 20:52:39,29.96,122.3,53.85,79,96,22.39
258,Vestmannaeyjar,IS,2020-12-02 20:52:39,63.44,-20.27,28.04,88,56,34.27
259,Rosarito,MX,2020-12-02 20:52:40,32.33,-117.03,80.6,8,5,5.82
260,Thamaga,BW,2020-12-02 20:52:40,-24.67,25.54,75.2,57,0,17.22
261,Yatou,CN,2020-12-02 20:52:40,37.15,122.38,35.04,81,29,11.92
262,Trelew,AR,2020-12-02 20:50:54,-43.25,-65.31,63.07,36,0,17.13
263,Meulaboh,ID,2020-12-02 20:52:40,4.14,96.13,76.06,88,90,5.35
264,Lazaro Cardenas,MX,2020-12-02 20:52:40,17.96,-102.2,83.35,66,0,8.39
265,Poum,NC,2020-12-02 20:52:40,-20.23,164.02,76.39,69,0,8.57
266,Westport,US,2020-12-02 20:52:40,41.14,-73.36,41.0,64,90,13.58
267,Klaksvik,FO,2020-12-02 20:52:41,62.23,-6.59,37.4,68,44,10.29
268,Boueni,YT,2020-12-02 20:52:41,-12.9,45.08,80.6,78,0,9.17
269,Bagotville,AU,2020-12-02 20:52:41,-28.98,153.42,71.6,88,90,6.93
